step,customer,age,gender,merchant,category,amount,fraud
0409,1324001180,2635,0,151143676,9,63.87,0
0808,1289219178,4655,0,1823072687,12,54.63,0
0429,538394574,2635,0,732195782,13,1039.79,1
0710,1432191075,0018,1,17379832,10,598.81,1
0617,695481887,5665,0,1823072687,12,7.67,0
0616,1125132707,3645,1,348934600,12,32.66,0
0512,1142118359,3645,1,980657600,10,90.22,1
0503,582688427,5665,0,1823072687,12,95.61,0
0724,898690183,5665,1,1823072687,12,18.52,0
0509,260840933,2635,0,348934600,12,47.74,0
0530,1338125837,3645,1,732195782,13,657.64,1
0307,1262879702,1925,0,1823072687,12,31.4,0
0326,2113973089,2635,1,348934600,12,14.15,0
0520,707326919,2635,0,348934600,12,0.36,0
0414,1312615175,4655,1,855959430,12,142.26,1
0312,1728122351,3645,1,1873032707,6,252.22,1
0423,1744858817,6065,0,480139044,4,175.45,1
0615,823678601,2635,1,348934600,12,0.08,0
0527,142595093,1925,1,855959430,12,413.86,1
0522,334841918,2635,0,1823072687,12,1.36,0
0528,1496962993,5665,1,480139044,4,595.09,1
0329,1984017083,2635,0,348934600,12,34.56,0
0421,1073067421,4655,1,1823072687,12,8.87,0
0804,707234445,2635,0,1823072687,12,22.55,0
0416,1564260047,3645,1,348934600,12,18.56,0
0630,353502635,2635,1,1823072687,12,10.82,0
0327,153258882,4655,1,1053599405,4,99.48,0
0507,1849046345,4655,1,480139044,4,12.71,1
0820,2000956624,4655,0,1823072687,12,10.26,0
0618,1440310601,5665,1,1946091778,0,19.82,0
0312,375144053,6065,1,3697346,7,253.12,1
0802,747175090,5665,1,1823072687,12,16.85,0
0306,2058916086,2635,1,348934600,12,4.67,0
0501,1612748385,2635,1,85975013,3,92.86,0
0322,2021849962,4655,1,348934600,12,42.73,0
0309,411345215,1925,1,1535107174,0,31.98,0
0803,1001065306,1925,0,17379832,10,230.36,1
0613,1520545421,1925,0,1823072687,12,29.55,0
0702,1461183154,5665,1,1823072687,12,33.2,0
0508,2075699398,3645,1,1823072687,12,28.2,0
0429,2055156879,3645,1,980657600,10,3.37,1
0514,73760959,6065,0,1873032707,6,867.02,1
0424,1350963410,5665,1,209847108,0,503.26,1
0329,1768385310,2635,1,1053599405,4,79.12,0
0815,995235283,3645,1,348934600,12,1.29,0
0325,612230385,4655,0,547558035,2,171.1,1
0815,1631930247,3645,0,348934600,12,38.98,0
0520,820456300,3645,0,1823072687,12,38.63,0
0420,1734487337,4655,1,1823072687,12,4.24,0
0731,1074203200,1925,0,1823072687,12,14.46,0
0525,1079254393,1925,1,480139044,4,644.29,1
0826,381007057,1925,1,480139044,4,322.77,1
0323,548185127,2635,1,348934600,12,34.5,0
0424,806399525,2635,1,732195782,13,1807.68,1
0702,1237248073,3645,1,2011752106,6,417.7,1
0427,1259046770,4655,1,348934600,12,20.89,0
0418,868607067,1925,1,50039827,4,208.02,1
0812,1828345671,4655,0,1823072687,12,49.13,0
0817,255101565,1925,1,1823072687,12,33.24,0
0531,2028528769,5665,0,1823072687,12,18.83,0
0731,1100276718,1925,1,1823072687,12,0.81,0
0716,138445718,3645,0,1823072687,12,12.44,0
0809,423454023,3645,0,1400236507,5,104.29,0
0501,859628493,3645,1,151143676,9,14.54,0
0807,1453917071,5665,1,1823072687,12,29.57,0
0816,835291219,2635,0,547558035,2,97.9,0
0707,279066833,2635,1,1823072687,12,30.07,0
0528,932908444,1925,1,980657600,10,567.35,1
0710,1644291222,2635,1,1823072687,12,14.55,0
0424,1338396147,1925,1,480139044,4,275.18,1
0606,1760492708,1925,1,1823072687,12,39.1,0
0607,1495681901,1925,1,348934600,12,11.33,0
0428,241463462,6065,0,348934600,12,31.04,0
0522,1791793827,4655,0,3697346,7,272.31,1
0322,358037591,3645,0,348934600,12,31.14,0
0730,1079254393,1925,1,1823072687,12,3.19,0
0426,1461183154,5665,1,348934600,12,6.92,0
0422,5079947,3645,1,1823072687,12,68.9,0
0714,645521146,3645,0,348934600,12,4.0,0
0607,1977646698,3645,1,1823072687,12,27.12,0
0530,76969430,2635,0,348934600,12,33.27,0
0818,2007253908,2635,0,1823072687,12,15.57,0
0730,142595093,1925,1,855959430,12,27.8,0
0629,515668508,3645,1,1823072687,12,38.87,0
0809,2136232396,6065,1,1823072687,12,1.15,0
0530,1344489848,4655,1,855959430,12,338.86,1
0409,1546820736,2635,0,1823072687,12,9.76,0
0326,480951921,5665,0,1823072687,12,9.96,0
0319,1136643517,5665,0,209847108,0,59.92,0
0405,2060968828,3645,1,1823072687,12,3.41,0
0607,1381700589,4655,0,348934600,12,45.29,0
0814,1502465707,4655,1,1600850729,2,20.77,0
0310,1040303644,2635,0,1823072687,12,18.45,0
0620,1303555047,3645,0,85975013,3,62.45,0
0822,957771834,4655,0,85975013,3,41.99,0
0425,987677028,3645,0,348934600,12,24.31,0
0306,880625364,2635,0,348934600,12,55.56,0
0503,599960999,3645,1,1823072687,12,42.07,0
0522,809674942,2635,0,348934600,12,16.24,0
0515,910454738,4655,1,2122776122,5,510.73,1
0714,927696302,3645,1,348934600,12,16.78,0
0418,1556425826,3645,0,1649169323,10,26.13,0
0809,899813705,4655,0,348934600,12,19.87,0
0815,1170049298,5665,1,1823072687,12,38.88,0
0724,344248234,2635,0,348934600,12,38.71,0
0823,1361248894,2635,1,348934600,12,13.21,0
0627,1163388474,2635,1,2122776122,5,162.4,1
0410,413455659,2635,1,1053599405,4,252.22,0
0817,1432312197,5665,0,480139044,4,702.77,1
0628,1689884214,3645,0,1823072687,12,2.02,0
0727,457497998,4655,0,85975013,3,33.05,0
0405,886658445,4655,1,348934600,12,28.17,0
0514,1549232957,3645,0,348934600,12,23.03,0
0825,1239127666,5665,1,732195782,13,2872.69,1
0619,346428597,3645,0,1823072687,12,64.14,0
0510,1913127981,4655,1,348934600,12,26.11,0
0714,2117244434,3645,1,85975013,3,48.0,0
0521,2132111174,3645,1,348934600,12,25.62,0
0822,1358079072,2635,0,1535107174,0,173.77,1
0806,2075935351,0000,2,78078399,0,57.47,0
0613,408690006,1925,0,348934600,12,40.73,0
0303,800967034,3645,1,1823072687,12,26.2,0
0524,337109624,2635,1,1823072687,12,39.2,0
0503,461669469,6065,1,348934600,12,14.06,0
0328,430579454,4655,1,480139044,4,895.47,1
0630,2132909556,2635,0,348934600,12,19.37,0
0510,2005297705,3645,0,1823072687,12,14.08,0
0801,1140809068,3645,1,1823072687,12,0.49,0
0719,649077628,3645,1,1823072687,12,16.53,0
0813,1915603015,4655,1,1823072687,12,25.0,0
0627,38227648,2635,0,1823072687,12,20.82,0
0503,1402381285,4655,1,1823072687,12,6.56,0
0319,983636862,3645,0,1823072687,12,11.09,0
0507,1187979419,2635,1,348934600,12,6.69,0
0727,450584964,2635,1,348934600,12,11.63,0
0312,855978131,3645,1,1823072687,12,18.93,0
0617,433355159,4655,1,1823072687,12,25.63,0
0608,1450562088,4655,1,348934600,12,52.4,0
0331,1615196201,1925,1,348934600,12,32.13,0
0805,1382187685,1925,1,1198415165,0,465.11,1
0725,150273597,4655,0,1823072687,12,19.73,0
0321,1404589205,2635,0,1823072687,12,53.03,0
0512,1125832994,3645,1,1823072687,12,32.47,0
0825,524035200,2635,0,980657600,10,406.56,1
0724,806943770,4655,1,933210764,10,246.48,1
0820,128812892,2635,1,348934600,12,56.47,0
0402,250546729,4655,0,1823072687,12,40.56,0
0414,2113973089,2635,1,1823072687,12,21.33,0
0802,1928450094,2635,0,85975013,3,20.47,0
0504,868607067,1925,1,480139044,4,36.59,1
0819,1701338775,5665,1,1823072687,12,58.11,0
0519,1359606474,3645,1,1823072687,12,57.98,0
0729,911582672,3645,0,1823072687,12,54.19,0
0425,1108787528,5665,0,348934600,12,37.64,0
0727,536412201,2635,0,348934600,12,54.89,0
0716,1648096390,5665,0,1823072687,12,33.37,0
0315,1801713151,4655,1,348934600,12,34.24,0
0715,1383337902,2635,0,1946091778,0,102.8,0
0519,1978250683,3645,1,1741626453,10,198.66,1
0416,1228152586,1925,1,348934600,12,14.22,0
0504,1971105040,3645,0,1823072687,12,61.76,0
0428,662931726,2635,1,1823072687,12,53.02,0
0522,907665937,2635,1,1823072687,12,42.11,0
0427,518028573,2635,0,348934600,12,8.2,0
0531,1070277785,4655,1,348934600,12,11.43,0
0816,374616385,1925,1,840466850,11,333.82,1
0520,1802570035,4655,1,348934600,12,13.6,0
0506,827822455,3645,0,1823072687,12,2.01,0
0814,910454738,4655,1,980657600,10,428.5,1
0306,908342050,2635,1,348934600,12,16.82,0
0723,1237248073,3645,1,3697346,7,384.42,1
0703,1043944424,2635,0,1823072687,12,19.31,0
0531,769422228,2635,1,348934600,12,16.91,0
0325,1283110336,1925,0,2011752106,6,512.4,1
0515,880625364,2635,0,1823072687,12,7.67,0
0330,1546864044,1925,0,348934600,12,16.04,0
0819,2027325203,5665,1,348934600,12,42.21,0
0318,970538683,2635,0,1198415165,0,20.5,0
0623,1095087737,3645,1,348934600,12,35.17,0
0408,1813956515,1925,0,1823072687,12,15.89,0
0721,257361511,4655,0,348934600,12,35.08,0
0526,1902104464,6065,1,1823072687,12,36.33,0
0518,1385354747,4655,0,348934600,12,48.71,0
0708,1755124222,2635,0,1823072687,12,45.22,0
0315,2103685620,3645,1,855959430,12,3.0,0
0321,419087520,2635,0,348934600,12,16.63,0
0609,1125717761,5665,0,1823072687,12,13.4,0
0604,1510535804,3645,1,980657600,10,430.85,1
0802,2085186254,1925,1,1873032707,6,567.55,1
0324,639699427,3645,0,480139044,4,780.52,1
0405,1009080922,3645,1,348934600,12,28.22,0
0305,364273844,3645,1,348934600,12,21.04,0
0824,2017390387,1925,1,1946091778,0,29.37,0
0426,2004941826,2635,1,1888755466,8,263.19,1
0402,713872230,2635,0,1823072687,12,7.29,0
0404,218446443,2635,0,1888755466,8,964.3,1
0712,696720817,5665,1,1823072687,12,29.92,0
0401,1784864427,5665,0,1823072687,12,30.82,0
0807,628112283,3645,0,1823072687,12,58.5,0
0604,1434012857,5665,1,1741626453,10,16.18,0
0530,1655514881,2635,0,2080407379,13,2304.21,1
0331,931370744,2635,1,348934600,12,36.84,0
0811,2007253908,2635,0,1823072687,12,49.15,0
0516,73726310,1925,1,348934600,12,13.3,0
0807,932908444,1925,1,1535107174,0,229.54,1
0623,1468001998,3645,1,480139044,4,261.86,1
0823,1175684338,2635,0,85975013,3,75.39,0
0708,892377311,2635,0,348934600,12,44.19,0
0810,297432139,2635,1,151143676,9,117.95,1
0601,1551572984,3645,0,1741626453,10,527.51,1
0305,1685492470,2635,1,980657600,10,66.32,1
0423,1350963410,5665,1,840466850,11,237.48,1
0701,1079254393,1925,1,85975013,3,62.45,0
0712,2112350124,1925,1,1823072687,12,2.3,0
0819,32640811,3645,0,348934600,12,38.52,0
0511,1143300850,1925,1,348934600,12,12.5,0
0419,1175850429,4655,0,732195782,13,2404.51,1
0805,1181615831,3645,0,547558035,2,64.13,0
0419,1524019070,3645,0,1823072687,12,15.31,0
0726,274026379,0018,1,1823072687,12,60.22,0
0421,1338932459,2635,0,692898500,4,7.61,0
0806,1055224400,3645,1,348934600,12,8.07,0
0312,255101565,1925,1,348934600,12,39.97,0
0609,1849046345,4655,1,1198415165,0,177.14,1
0416,1117403153,5665,1,348934600,12,8.63,0
0821,648063518,3645,0,1823072687,12,45.63,0
0524,1433843082,4655,1,151143676,9,34.52,0
0724,297347471,4655,0,348934600,12,33.06,0
0322,749077907,4655,0,348934600,12,31.66,0
0629,38251321,4655,1,1823072687,12,0.48,0
0515,404536294,3645,1,348934600,12,15.71,0
0712,1085056650,1925,1,1823072687,12,27.68,0
0722,447509116,3645,0,348934600,12,35.58,0
0819,592766342,2635,0,85975013,3,31.99,0
0327,245908628,3645,0,348934600,12,3.77,0
0403,1840859519,3645,1,855959430,12,152.8,1
0421,1505467955,3645,1,1823072687,12,19.89,0
0730,132392875,4655,0,1823072687,12,14.81,0
0623,1914057832,2635,1,1600850729,2,94.84,0
0814,1175850429,4655,0,923029380,5,78.96,1
0302,1200311106,3645,1,348934600,12,7.9,0
0613,171345183,3645,1,348934600,12,34.24,0
0418,39112485,6065,1,1823072687,12,13.99,0
0629,578700012,4655,1,1823072687,12,11.57,0
0318,1978250683,3645,1,980657600,10,69.29,1
0812,2016997607,2635,0,1823072687,12,48.49,0
0313,1530098029,3645,1,348934600,12,7.54,0
0812,1637529334,2635,0,1823072687,12,20.67,0
0809,1952040134,3645,1,1823072687,12,1.1,0
0528,1037622786,3645,1,1649169323,10,556.08,1
0327,841747618,3645,0,151143676,9,14.8,0
0827,1953872129,2635,0,85975013,3,42.27,0
0402,71120756,3645,0,348934600,12,7.5,0
0802,233539413,2635,1,480139044,4,1035.05,1
0524,1098012335,3645,0,1823072687,12,7.61,0
0705,1944210063,3645,0,1946091778,0,16.5,0
0403,1600642825,3645,1,1823072687,12,6.41,0
0728,1626218926,4655,1,480139044,4,110.16,1
0716,1254696728,2635,0,348934600,12,49.58,0
0604,1685492470,2635,1,980657600,10,355.41,1
0721,936786093,5665,1,1823072687,12,1.07,0
0621,1990714179,3645,0,17379832,10,248.78,1
0806,1896850232,2635,1,1823072687,12,3.87,0
0724,515668508,3645,1,980657600,10,22.17,1
0505,1960353164,2635,1,1823072687,12,18.98,0
0428,37682628,1925,0,857378720,6,1135.16,1
0808,1952969809,4655,1,348934600,12,68.37,0
0503,1450140987,4655,1,17379832,10,354.96,1
0511,612230385,4655,0,348934600,12,31.49,0
0806,1474428806,3645,1,1823072687,12,35.8,0
0710,2134625729,2635,1,348934600,12,40.16,0
0707,23049140,5665,1,348934600,12,47.4,0
0502,1460082550,6065,1,480139044,4,499.58,1
0414,1037622786,3645,1,348934600,12,26.61,0
0315,1273885837,5665,1,1823072687,12,65.26,0
0419,232299558,3645,1,348934600,12,16.68,0
0804,1388726904,3645,1,1823072687,12,56.18,0
0429,1568358546,2635,1,348934600,12,44.05,0
0510,1019678929,4655,1,348934600,12,31.56,0
0407,706685788,1925,1,348934600,12,31.41,0
0820,1956908177,2635,0,348934600,12,20.72,0
0806,1899061870,3645,1,1823072687,12,32.68,0
0612,1563705147,5665,1,348934600,12,3.64,0
0624,1992185297,3645,1,1823072687,12,37.35,0
0511,1425441042,2635,0,348934600,12,5.33,0
0423,1928637369,3645,1,1823072687,12,17.61,0
0817,161733249,4655,0,855959430,12,263.92,1
0521,459595150,3645,0,1823072687,12,31.54,0
0810,1838494462,2635,1,980657600,10,418.04,1
0722,1956971543,1925,1,1823072687,12,4.95,0
0727,1821681988,2635,1,1823072687,12,15.46,0
0827,118836015,1925,1,1823072687,12,21.65,0
0619,23992005,3645,0,348934600,12,22.66,0
0601,840054516,2635,1,2122776122,5,254.95,1
0713,1703739582,4655,1,1823072687,12,20.34,0
0801,1213984358,2635,1,1823072687,12,17.72,0
0716,1670883164,6065,1,1823072687,12,27.76,0
0512,197798791,2635,0,1823072687,12,43.93,0
0620,150891114,2635,1,980657600,10,326.69,1
0822,1107442215,2635,1,1823072687,12,45.22,0
0511,563214866,6065,1,855959430,12,41.96,0
0629,539791425,4655,1,348934600,12,8.76,0
0722,1840859519,3645,1,348934600,12,25.33,0
0823,1067134113,4655,1,1823072687,12,53.52,0
0712,1440340988,5665,1,1823072687,12,4.11,0
0808,1504341710,2635,1,1823072687,12,32.61,0
0629,826734487,4655,1,480139044,4,706.97,1
0422,377517197,3645,1,348934600,12,20.31,0
0523,784613823,5665,1,1823072687,12,20.08,0
0818,1642374729,5665,1,1823072687,12,44.36,0
0716,396716441,5665,1,1823072687,12,0.14,0
0422,671449181,3645,1,480139044,4,44.55,0
0509,98687952,6065,1,151143676,9,16.83,0
0613,910454738,4655,1,1294758098,7,245.58,1
0616,576597517,3645,1,1198415165,0,322.85,1
0329,1983511229,3645,0,348934600,12,43.39,0
0607,1817318774,2635,1,980657600,10,261.84,1
0401,719205737,3645,1,85975013,3,51.3,0
0813,1214929092,3645,0,348934600,12,43.6,0
0808,60026962,2635,1,50039827,4,85.32,0
0822,1653588482,2635,1,1294758098,7,251.83,1
0817,881776576,2635,0,1823072687,12,37.22,0
0619,480951921,5665,0,1823072687,12,11.25,0
0407,323852731,2635,1,480139044,4,540.7,1
0501,1689772812,2635,0,349281107,2,9.1,0
0428,1560259762,3645,1,348934600,12,29.95,0
0811,1263461120,5665,0,1823072687,12,71.08,0
0826,1641076533,2635,1,1823072687,12,17.8,0
0331,1350409226,5665,0,1294758098,7,420.68,1
0618,955592184,2635,1,1823072687,12,25.66,0
0622,854479209,2635,1,348934600,12,7.56,0
0603,1740004679,3645,1,348934600,12,13.57,0
0505,56859969,6065,1,348934600,12,26.2,0
0508,16613795,2635,1,348934600,12,14.82,0
0601,58432631,2635,1,1823072687,12,0.23,0
0512,2136008441,6065,0,1823072687,12,42.15,0
0716,116386695,2635,0,1823072687,12,35.49,0
0716,173276320,2635,1,1823072687,12,5.54,0
0311,1275518867,5665,1,1294758098,7,403.01,1
0403,375144053,6065,1,840466850,11,330.49,1
0817,1159406873,3645,1,1823072687,12,11.95,0
0706,1068772542,1925,0,1823072687,12,34.94,0
0324,1267365709,3645,1,855959430,12,23.84,0
0601,859628493,3645,1,1535107174,0,111.42,1
0504,1732307957,5665,1,1823072687,12,31.57,0
0419,1978250683,3645,1,348934600,12,29.88,0
0410,1827713539,4655,0,348934600,12,10.91,0
0419,587216359,5665,1,732195782,13,4344.03,1
0305,1714385979,3645,0,1535107174,0,13.53,0
0827,1683902488,3645,1,2122776122,5,608.59,1
0324,515668508,3645,1,980657600,10,600.1,1
0606,1853277977,4655,0,348934600,12,18.68,0
0415,2033310172,4655,0,348934600,12,30.78,0
0317,1978250683,3645,1,480139044,4,368.53,1
0606,1653588482,2635,1,17379832,10,118.62,1
0519,1929968596,2635,1,1823072687,12,36.71,0
0428,881073190,2635,1,980657600,10,350.48,1
0707,70991061,2635,1,1823072687,12,53.92,0
0717,1237248073,3645,1,1649169323,10,531.31,1
0814,2126019044,4655,0,1823072687,12,39.16,0
0321,1175850429,4655,0,480139044,4,273.02,1
0313,422403315,0018,1,480139044,4,571.59,1
0530,1499363341,5665,0,1823072687,12,36.42,0
0414,656851338,2635,1,348934600,12,35.2,0
0420,1370192017,6065,1,1823072687,12,48.84,0
0823,757503768,5665,0,348934600,12,47.8,0
0710,806399525,2635,1,480139044,4,687.39,1
0320,1928842916,2635,0,980657600,10,120.55,1
0621,440694138,2635,1,547558035,2,45.15,1
0808,1472480119,2635,1,1198415165,0,299.0,1
0704,576358551,6065,0,1823072687,12,6.14,0
0525,529033504,2635,0,840466850,11,284.25,1
0413,1892148523,2635,1,1198415165,0,565.94,1
0804,616472041,2635,0,1823072687,12,48.4,0
0618,2051369004,2635,1,980657600,10,274.76,1
0818,840054516,2635,1,348934600,12,60.4,0
0501,1158875335,3645,0,348934600,12,34.21,0
0720,839839520,2635,1,348934600,12,29.69,0
0401,2113737065,2635,1,1741626453,10,33.62,1
0323,1949469724,3645,1,209847108,0,3.25,0
0522,974315171,3645,0,980657600,10,271.95,1
0802,1993791093,5665,0,855959430,12,9.83,0
0723,417650106,3645,0,1823072687,12,32.44,0
0506,1497367004,4655,1,1823072687,12,10.76,0
0607,2015203999,4655,1,1823072687,12,55.58,0
0615,2123823248,4655,1,348934600,12,24.23,0
0805,616715154,2635,1,547558035,2,236.27,1
0312,545248492,4655,0,348934600,12,42.19,0
0530,2004941826,2635,1,980657600,10,433.55,1
0325,307655955,2635,1,348934600,12,5.33,0
0414,1697851479,3645,0,151143676,9,33.74,0
0803,1922157108,2635,1,1823072687,12,36.14,0
0519,861002792,3645,1,1823072687,12,12.93,0
0626,1559091388,4655,1,348934600,12,43.18,0
0513,1949984685,2635,1,348934600,12,43.99,0
0731,989321907,4655,0,1823072687,12,37.33,0
0407,466569235,4655,0,1823072687,12,32.19,0
0806,1339724832,6065,0,480139044,4,148.6,1
0507,135434041,4655,1,1823072687,12,0.73,0
0804,1179217322,5665,1,480139044,4,740.27,1
0308,825739161,3645,1,348934600,12,17.35,0
0821,869807132,1925,1,1823072687,12,5.13,0
0801,1124718683,0018,0,348934600,12,25.58,0
0822,2082187659,2635,0,1198415165,0,186.56,1
0730,1365609574,4655,0,1823072687,12,44.74,0
0725,1142956269,4655,0,348934600,12,39.78,0
0713,956700475,4655,1,1823072687,12,24.54,0
0613,1460082550,6065,1,1823072687,12,30.95,0
0515,1337923906,3645,1,1823072687,12,26.41,0
0814,745099746,3645,1,1823072687,12,10.45,0
0611,571527976,4655,1,348934600,12,36.63,0
0326,380564257,3645,1,348934600,12,34.88,0
0302,1753498738,3645,1,348934600,12,11.7,0
0727,862633345,4655,1,1823072687,12,33.29,0
0618,2037338028,2635,0,480139044,4,871.23,1
0709,642583859,4655,1,1053599405,4,212.52,0
0506,1093842718,2635,0,1823072687,12,31.72,0
0626,632643861,2635,1,348934600,12,31.19,0
0327,950325755,2635,1,1823072687,12,44.35,0
0518,1605127736,2635,0,1823072687,12,45.18,0
0419,1771717627,2635,1,348934600,12,30.21,0
0808,1771706228,4655,1,348934600,12,27.7,0
0325,886993530,3645,0,1823072687,12,36.43,0
0428,811312110,3645,1,980657600,10,314.44,1
0824,1993791093,5665,0,348934600,12,12.03,0
0816,732095806,3645,0,1823072687,12,78.76,0
0414,1807259356,3645,1,348934600,12,6.42,0
0326,176392439,2635,0,348934600,12,1.16,0
0729,589097761,3645,0,85975013,3,80.23,0
0507,1978250683,3645,1,732195782,13,930.18,1
0401,1849046345,4655,1,480139044,4,778.06,1
0518,196806031,3645,1,1823072687,12,2.39,0
0501,500712433,2635,1,980657600,10,134.77,1
0620,2005070127,2635,1,2122776122,5,835.45,1
0623,2144562698,1925,1,980657600,10,51.98,1
0721,74966273,2635,1,980657600,10,633.11,1
0628,616715154,2635,1,480139044,4,20.26,1
0813,1803182614,2635,0,480139044,4,294.47,1
0402,840928568,1925,0,348934600,12,9.3,0
0529,2078688167,3645,1,980657600,10,745.53,1
0302,1494778598,3645,0,348934600,12,27.5,0
0418,655625028,6065,1,480139044,4,182.62,1
0428,587299231,2635,1,857378720,6,128.33,1
0716,870367228,4655,0,1823072687,12,27.84,0
0307,388262831,2635,1,348934600,12,23.39,0
0813,1890075917,2635,0,1823072687,12,46.83,0
0606,1475317372,1925,1,980657600,10,64.51,1
0613,1200336063,2635,0,1823072687,12,39.78,0
0801,1807567788,4655,0,1823072687,12,17.7,0
0727,394979408,4655,1,1823072687,12,6.32,0
